Entity,Day,Total confirmed deaths due to COVID-19 per million people
South America,2021-02-21,1227.2651
South America,2021-02-22,1232.8727
South America,2021-02-23,1236.7148
South America,2021-02-24,1240.7148
South America,2021-02-25,1246.5663
South America,2021-02-26,1252.5828
South America,2021-02-27,1258.685
South America,2021-02-28,1264.0858
South America,2021-03-01,1270.2277
South America,2021-03-02,1274.4972
South America,2021-03-03,1278.618
South America,2021-03-04,1285.0363
South America,2021-03-05,1292.1537
South America,2021-03-06,1298.6346
South America,2021-03-07,1305.1063
South America,2021-03-08,1311.2295
South America,2021-03-09,1316.1635
South America,2021-03-10,1320.6653
South America,2021-03-11,1327.5991
South America,2021-03-12,1335.6527
South America,2021-03-13,1343.193
South America,2021-03-14,1350.6984
South America,2021-03-15,1357.9272
South America,2021-03-16,1362.9912
South America,2021-03-17,1367.802
South America,2021-03-18,1376.9683
South America,2021-03-19,1385.9928
South America,2021-03-20,1394.964
South America,2021-03-21,1404.0582
South America,2021-03-22,1412.4417
South America,2021-03-23,1418.084
South America,2021-03-24,1423.7357
South America,2021-03-25,1434.0378
South America,2021-03-26,1441.7197
South America,2021-03-27,1450.9882
South America,2021-03-28,1462.0592
South America,2021-03-29,1473.2975
South America,2021-03-30,1480.9539
South America,2021-03-31,1487.8181
South America,2021-04-01,1499.6604
South America,2021-04-02,1511.8743
South America,2021-04-03,1523.9745
South America,2021-04-04,1533.8538
South America,2021-04-05,1542.1466
South America,2021-04-06,1548.5532
South America,2021-04-07,1555.3246
South America,2021-04-08,1568.9741
South America,2021-04-09,1581.9639
South America,2021-04-10,1595.632
South America,2021-04-11,1608.1664
South America,2021-04-12,1618.8333
South America,2021-04-13,1627.6093
South America,2021-04-14,1635.3562
South America,2021-04-15,1648.6968
South America,2021-04-16,1661.6772
South America,2021-04-17,1674.5486
South America,2021-04-18,1686.4583
South America,2021-04-19,1698.261
South America,2021-04-20,1706.8698
South America,2021-04-21,1714.7305
South America,2021-04-22,1727.3882
South America,2021-04-23,1740.8286
South America,2021-04-24,1750.1667
South America,2021-04-25,1761.3562
South America,2021-04-26,1773.5492
South America,2021-04-27,1781.7654
South America,2021-04-28,1789.1779
South America,2021-04-29,1801.0596
South America,2021-04-30,1813.3734
South America,2021-05-01,1824.8185
South America,2021-05-02,1835.2461
South America,2021-05-03,1846.3473
South America,2021-05-04,1853.8387
South America,2021-05-05,1860.8679
South America,2021-05-06,1872.3014
South America,2021-05-07,1883.4955
South America,2021-05-08,1893.4515
South America,2021-05-09,1902.5295
South America,2021-05-10,1912.7411
South America,2021-05-11,1919.7191
South America,2021-05-12,1926.1653
South America,2021-05-13,1936.0028
South America,2021-05-14,1946.5629
South America,2021-05-15,1956.3726
South America,2021-05-16,1965.7595
South America,2021-05-17,1975.755
South America,2021-05-18,1983.1373
South America,2021-05-19,1990.0039
South America,2021-05-20,2000.6683
South America,2021-05-21,2011.614
South America,2021-05-22,2021.7489
South America,2021-05-23,2030.8455
South America,2021-05-24,2039.9003
South America,2021-05-25,2045.9491
South America,2021-05-26,2052.8296
South America,2021-05-27,2062.709
South America,2021-05-28,2073.3992
South America,2021-05-29,2082.8418
South America,2021-05-30,2092.4053
South America,2021-05-31,2102.2056
South America,2021-06-01,2108.7795
South America,2021-06-02,2115.193
South America,2021-06-03,2124.9216
South America,2021-06-04,2135.4468
South America,2021-06-05,2143.5095
South America,2021-06-06,2150.72
South America,2021-06-07,2158.9756
South America,2021-06-08,2165.6006
South America,2021-06-09,2171.7935
South America,2021-06-10,2181.3708
South America,2021-06-11,2192.1052
South America,2021-06-12,2201.9055
South America,2021-06-13,2210.5908
South America,2021-06-14,2219.7456
South America,2021-06-15,2226.403
South America,2021-06-16,2232.0432
South America,2021-06-17,2241.9016
South America,2021-06-18,2252.8984
South America,2021-06-19,2261.8347
South America,2021-06-20,2270.8848
South America,2021-06-21,2279.8186
South America,2021-06-22,2286.174
South America,2021-06-23,2291.7354
South America,2021-06-24,2300.8086
South America,2021-06-25,2309.8005
South America,2021-06-26,2318.3792
South America,2021-06-27,2326.5164
South America,2021-06-28,2334.0984
South America,2021-06-29,2339.8127
South America,2021-06-30,2344.842
South America,2021-07-01,2352.5771
South America,2021-07-02,2360.561
South America,2021-07-03,2368.9517
South America,2021-07-04,2376.4521
South America,2021-07-05,2383.7463
South America,2021-07-06,2389.0842
South America,2021-07-07,2393.672
South America,2021-07-08,2400.822
South America,2021-07-09,2407.6792
South America,2021-07-10,2414.3577
South America,2021-07-11,2420.2812
South America,2021-07-12,2426.7249
South America,2021-07-13,2430.876
South America,2021-07-14,2435.099
South America,2021-07-15,2441.2966
South America,2021-07-16,2447.652
South America,2021-07-17,2453.5361
South America,2021-07-18,2459.0972
South America,2021-07-19,2463.7454
South America,2021-07-20,2468.1287
South America,2021-07-21,2491.8457
South America,2021-07-22,2497.2024
South America,2021-07-23,2502.7449
South America,2021-07-24,2507.9321
South America,2021-07-25,2512.8054
South America,2021-07-26,2517.384
South America,2021-07-27,2521.9346
South America,2021-07-28,2524.9985
South America,2021-07-29,2529.7234
South America,2021-07-30,2534.9917
South America,2021-07-31,2539.791
South America,2021-08-01,2543.6213
South America,2021-08-02,2547.5054
South America,2021-08-03,2550.4114
South America,2021-08-04,2552.8271
South America,2021-08-05,2557.2083
South America,2021-08-06,2561.536
South America,2021-08-07,2565.4382
South America,2021-08-08,2569.0225
South America,2021-08-09,2572.6162
South America,2021-08-10,2574.9414
South America,2021-08-11,2576.9832
South America,2021-08-12,2581.0715
South America,2021-08-13,2584.628
South America,2021-08-14,2588.2935
South America,2021-08-15,2591.4155
South America,2021-08-16,2594.4192
South America,2021-08-17,2596.0847
South America,2021-08-18,2598.1172
South America,2021-08-19,2601.5945
South America,2021-08-20,2605.1394
South America,2021-08-21,2608.208
South America,2021-08-22,2610.9514
South America,2021-08-23,2613.4856
South America,2021-08-24,2615.0327
South America,2021-08-25,2616.5054
South America,2021-08-26,2619.2117
South America,2021-08-27,2622.2664
South America,2021-08-28,2625.1328
South America,2021-08-29,2627.5022
South America,2021-08-30,2629.897
South America,2021-08-31,2631.2537
South America,2021-09-01,2632.4963
South America,2021-09-02,2635.0796
South America,2021-09-03,2637.521
South America,2021-09-04,2639.9646
South America,2021-09-05,2642.3364
South America,2021-09-06,2644.8103
South America,2021-09-07,2645.8533
South America,2021-09-08,2646.6965
South America,2021-09-09,2648.0322
South America,2021-09-10,2649.0845
South America,2021-09-11,2651.2075
South America,2021-09-12,2653.1775
South America,2021-09-13,2655.721
South America,2021-09-14,2656.8477
South America,2021-09-15,2657.677
South America,2021-09-16,2659.8418
South America,2021-09-17,2662.274
South America,2021-09-18,2664.1719
South America,2021-09-19,2665.4517
South America,2021-09-20,2668.0325
South America,2021-09-21,2668.9268
South America,2021-09-22,2669.698
South America,2021-09-23,2671.1917
South America,2021-09-24,2673.6655
South America,2021-09-25,2675.5122
South America,2021-09-26,2677.459
South America,2021-09-27,2679.1545
South America,2021-09-28,2680.1187
South America,2021-09-29,2680.8853
South America,2021-09-30,2683.034
South America,2021-10-01,2684.9597
South America,2021-10-02,2686.7273
South America,2021-10-03,2688.1375
South America,2021-10-04,2689.6287
South America,2021-10-05,2690.4324
South America,2021-10-06,2691.1316
South America,2021-10-07,2692.976
South America,2021-10-08,2694.5718
South America,2021-10-09,2695.8867
South America,2021-10-10,2697.6592
South America,2021-10-11,2698.8413
South America,2021-10-12,2699.5476
South America,2021-10-13,2700.2957
South America,2021-10-14,2701.046
South America,2021-10-15,2701.773
South America,2021-10-16,2703.2969
South America,2021-10-17,2704.874
South America,2021-10-18,2706.3096
South America,2021-10-19,2706.8926
South America,2021-10-20,2707.6545
South America,2021-10-21,2708.8625
South America,2021-10-22,2709.9497
South America,2021-10-23,2711.2388
South America,2021-10-24,2712.5652
South America,2021-10-25,2713.5315
South America,2021-10-26,2714.2332
South America,2021-10-27,2714.844
South America,2021-10-28,2716.1494
South America,2021-10-29,2717.4458
South America,2021-10-30,2718.619
South America,2021-10-31,2719.7896
South America,2021-11-01,2720.563
South America,2021-11-02,2721.1135
South America,2021-11-03,2721.562
South America,2021-11-04,2722.1775
South America,2021-11-05,2722.7979
South America,2021-11-06,2724.0847
South America,2021-11-07,2725.2764
South America,2021-11-08,2726.361
South America,2021-11-09,2726.7908
South America,2021-11-10,2727.3252
South America,2021-11-11,2728.0637
South America,2021-11-12,2729.0046
South America,2021-11-13,2729.741
South America,2021-11-14,2730.9023
South America,2021-11-15,2732.9443
South America,2021-11-16,2733.4343
South America,2021-11-17,2733.8315
South America,2021-11-18,2734.3752
South America,2021-11-19,2735.6504
South America,2021-11-20,2736.6912
South America,2021-11-21,2737.5344
South America,2021-11-22,2738.3542
South America,2021-11-23,2738.8748
South America,2021-11-24,2739.4856
South America,2021-11-25,2740.5146
South America,2021-11-26,2741.5508
South America,2021-11-27,2742.6633
South America,2021-11-28,2743.8364
South America,2021-11-29,2745.0583
South America,2021-11-30,2745.632
South America,2021-12-01,2746.1826
South America,2021-12-02,2747.358
South America,2021-12-03,2748.48
South America,2021-12-04,2749.5625
South America,2021-12-05,2750.6775
South America,2021-12-06,2751.472
South America,2021-12-07,2751.962
South America,2021-12-08,2752.5474
South America,2021-12-09,2753.516
South America,2021-12-10,2754.5312
South America,2021-12-11,2755.4116
South America,2021-12-12,2756.5637
South America,2021-12-13,2757.2073
South America,2021-12-14,2757.797
South America,2021-12-15,2758.3804
South America,2021-12-16,2759.0027
South America,2021-12-17,2760.2827
South America,2021-12-18,2761.0632
South America,2021-12-19,2762.0435
South America,2021-12-20,2762.8218
South America,2021-12-21,2763.465
South America,2021-12-22,2764.104
South America,2021-12-23,2764.708
South America,2021-12-24,2765.537
South America,2021-12-25,2766.2876
South America,2021-12-26,2767.04
South America,2021-12-27,2767.4722
South America,2021-12-28,2768.0063
South America,2021-12-29,2768.6382
South America,2021-12-30,2769.5488
South America,2021-12-31,2770.2017
South America,2022-01-01,2771.0518
South America,2022-01-02,2771.593
South America,2022-01-03,2772.4038
South America,2022-01-04,2773.089
South America,2022-01-05,2773.9438
South America,2022-01-06,2775.0425
South America,2022-01-07,2776.146
South America,2022-01-08,2777.0913
South America,2022-01-09,2778.1018
South America,2022-01-10,2779.3494
South America,2022-01-11,2780.4387
South America,2022-01-12,2781.7188
South America,2022-01-13,2784.1555
South America,2022-01-14,2785.7698
South America,2022-01-15,2787.2124
South America,2022-01-16,2788.829
South America,2022-01-17,2791.3982
South America,2022-01-18,2793.2195
South America,2022-01-19,2795.1406
South America,2022-01-20,2797.6912
South America,2022-01-21,2800.3137
South America,2022-01-22,2802.7644
South America,2022-01-23,2805.1406
South America,2022-01-24,2807.6982
South America,2022-01-25,2810.5437
South America,2022-01-26,2813.0107
South America,2022-01-27,2816.1978
South America,2022-01-28,2819.817
South America,2022-01-29,2823.1921
South America,2022-01-30,2826.7114
South America,2022-01-31,2830.5325
South America,2022-02-01,2832.946
South America,2022-02-02,2835.766
South America,2022-02-03,2839.8242
South America,2022-02-04,2843.9636
South America,2022-02-05,2848.1194
South America,2022-02-06,2850.9858
South America,2022-02-07,2855.9524
South America,2022-02-08,2858.3218
South America,2022-02-09,2860.698
South America,2022-02-10,2865.072
South America,2022-02-11,2869.876
South America,2022-02-12,2873.6042
South America,2022-02-13,2878.0154
South America,2022-02-14,2881.602
South America,2022-02-15,2883.8877
South America,2022-02-16,2886.1223
South America,2022-02-17,2889.3513
South America,2022-02-18,2893.5652
South America,2022-02-19,2897.5396
South America,2022-02-20,2901.384
South America,2022-02-21,2904.7754
South America,2022-02-22,2906.9197
South America,2022-02-23,2908.6711
South America,2022-02-24,2911.4563
South America,2022-02-25,2914.9429
South America,2022-02-26,2918.2368
South America,2022-02-27,2919.2056
South America,2022-02-28,2923.856
South America,2022-03-01,2925.3474
South America,2022-03-02,2926.4785
South America,2022-03-03,2927.756
South America,2022-03-04,2929.791
South America,2022-03-05,2931.798
South America,2022-03-06,2934.221
South America,2022-03-07,2936.3743
South America,2022-03-08,2937.624
South America,2022-03-09,2938.4067
South America,2022-03-10,2940.0027
South America,2022-03-11,2942.423
South America,2022-03-12,2944.3743
South America,2022-03-13,2946.0376
South America,2022-03-14,2947.4475
South America,2022-03-15,2948.2861
South America,2022-03-16,2948.9668
South America,2022-03-17,2950.0051
South America,2022-03-18,2951.4663
South America,2022-03-19,2953.0017
South America,2022-03-20,2954.414
South America,2022-03-21,2955.5872
South America,2022-03-22,2982.626
South America,2022-03-23,2983.1206
South America,2022-03-24,2984.1685
South America,2022-03-25,2985.4065
South America,2022-03-26,2986.4866
South America,2022-03-27,2987.374
South America,2022-03-28,2987.864
South America,2022-03-29,2988.8723
South America,2022-03-30,2990.15
South America,2022-03-31,2990.9094
South America,2022-04-01,2991.8967
South America,2022-04-02,2992.7236
South America,2022-04-03,2993.7227
South America,2022-04-04,2994.2683
South America,2022-04-05,2994.582
South America,2022-04-06,2995.0862
South America,2022-04-07,2995.6853
South America,2022-04-08,2996.4775
South America,2022-04-09,2997.2488
South America,2022-04-10,2997.7761
South America,2022-04-11,2998.308
South America,2022-04-12,2998.5474
South America,2022-04-13,2998.8074
South America,2022-04-14,2999.2837
South America,2022-04-15,2999.9062
South America,2022-04-16,3000.3916
South America,2022-04-17,3000.926
South America,2022-04-18,3001.1372
South America,2022-04-19,3001.2512
South America,2022-04-20,3001.4812
South America,2022-04-21,3001.8945
South America,2022-04-22,3002.7146
South America,2022-04-23,3003.0608
South America,2022-04-24,3003.7761
South America,2022-04-25,3003.9412
South America,2022-04-26,3004.0642
South America,2022-04-27,3004.3152
South America,2022-04-28,3004.868
South America,2022-04-29,3005.5369
South America,2022-04-30,3005.9016
South America,2022-05-01,3006.875
South America,2022-05-02,3007.1584
South America,2022-05-03,3007.2698
South America,2022-05-04,3007.5393
South America,2022-05-05,3007.8667
South America,2022-05-06,3008.0898
South America,2022-05-07,3008.5312
South America,2022-05-08,3009.207
South America,2022-05-09,3009.3792
South America,2022-05-10,3009.4463
South America,2022-05-11,3009.602
South America,2022-05-12,3010.169
South America,2022-05-13,3010.5288
South America,2022-05-14,3010.9377
South America,2022-05-15,3011.4487
South America,2022-05-16,3011.7065
South America,2022-05-17,3011.867
South America,2022-05-18,3012.097
South America,2022-05-19,3012.717
South America,2022-05-20,3013.0144
South America,2022-05-21,3013.3767
South America,2022-05-22,3013.7183
South America,2022-05-23,3013.853
South America,2022-05-24,3014.1272
South America,2022-05-25,3014.2478
South America,2022-05-26,3014.8774
South America,2022-05-27,3015.2537
South America,2022-05-28,3015.7207
South America,2022-05-29,3016.2805
South America,2022-05-30,3016.471
South America,2022-05-31,3016.6846
South America,2022-06-01,3016.8892
South America,2022-06-02,3017.3396
South America,2022-06-03,3017.709
South America,2022-06-04,3018.162
South America,2022-06-05,3018.5686
South America,2022-06-06,3018.722
South America,2022-06-07,3018.8079
South America,2022-06-08,3018.9285
South America,2022-06-09,3019.6929
South America,2022-06-10,3020.4827
South America,2022-06-11,3020.996
South America,2022-06-12,3021.5952
South America,2022-06-13,3021.925
South America,2022-06-14,3022.067
South America,2022-06-15,3022.2898
South America,2022-06-16,3022.7544
South America,2022-06-17,3023.6533
South America,2022-06-18,3024.2249
South America,2022-06-19,3024.6035
South America,2022-06-20,3024.9194
South America,2022-06-21,3025.133
South America,2022-06-22,3025.3955
South America,2022-06-23,3025.9856
South America,2022-06-24,3026.4573
South America,2022-06-25,3027.5234
South America,2022-06-26,3028.5989
South America,2022-06-27,3029.024
South America,2022-06-28,3029.2214
South America,2022-06-29,3029.5884
South America,2022-06-30,3030.3828
South America,2022-07-01,3031.0984
South America,2022-07-02,3032.2273
South America,2022-07-03,3033.1982
South America,2022-07-04,3033.686
South America,2022-07-05,3033.8928
South America,2022-07-06,3034.274
South America,2022-07-07,3035.2866
South America,2022-07-08,3036.3528
South America,2022-07-09,3037.5398
South America,2022-07-10,3038.4365
South America,2022-07-11,3039.066
South America,2022-07-12,3039.217
South America,2022-07-13,3039.7605
South America,2022-07-14,3040.6294
South America,2022-07-15,3041.749
South America,2022-07-16,3043.059
South America,2022-07-17,3044.1184
South America,2022-07-18,3044.7944
South America,2022-07-19,3045.0894
South America,2022-07-20,3045.5654
South America,2022-07-21,3046.4832
South America,2022-07-22,3047.5493
South America,2022-07-23,3049.0476
South America,2022-07-24,3049.482
South America,2022-07-25,3050.7014
South America,2022-07-26,3050.9941
South America,2022-07-27,3051.5447
South America,2022-07-28,3052.5042
South America,2022-07-29,3053.4287
South America,2022-07-30,3054.999
South America,2022-07-31,3055.9954
South America,2022-08-01,3056.553
South America,2022-08-02,3056.92
South America,2022-08-03,3057.5635
South America,2022-08-04,3058.3647
South America,2022-08-05,3059.2104
South America,2022-08-06,3060.7366
South America,2022-08-07,3061.6797
South America,2022-08-08,3062.2673
South America,2022-08-09,3062.6064
South America,2022-08-10,3063.1616
South America,2022-08-11,3064.1443
South America,2022-08-12,3064.9805
South America,2022-08-13,3066.3115
South America,2022-08-14,3067.4429
South America,2022-08-15,3067.977
South America,2022-08-16,3068.214
South America,2022-08-17,3068.6926
South America,2022-08-18,3069.3499
South America,2022-08-19,3070.1235
South America,2022-08-20,3071.4521
South America,2022-08-21,3072.2305
South America,2022-08-22,3072.746
South America,2022-08-23,3073.011
South America,2022-08-24,3073.422
South America,2022-08-25,3074.0886
South America,2022-08-26,3074.8135
South America,2022-08-27,3075.6707
South America,2022-08-28,3076.414
South America,2022-08-29,3076.774
South America,2022-08-30,3076.9739
South America,2022-08-31,3077.4036
South America,2022-09-01,3078.119
South America,2022-09-02,3078.5557
South America,2022-09-03,3079.4385
South America,2022-09-04,3080.0076
South America,2022-09-05,3080.4836
South America,2022-09-06,3080.767
South America,2022-09-07,3080.904
South America,2022-09-08,3081.406
South America,2022-09-09,3081.68
South America,2022-09-10,3082.1445
South America,2022-09-11,3082.765
South America,2022-09-12,3083.025
South America,2022-09-13,3083.2178
South America,2022-09-14,3083.4106
South America,2022-09-15,3083.722
South America,2022-09-16,3084.1934
South America,2022-09-17,3084.7092
South America,2022-09-18,3085.1226
South America,2022-09-19,3085.2644
South America,2022-09-20,3085.4153
South America,2022-09-21,3085.636
South America,2022-09-22,3086.0286
South America,2022-09-23,3086.305
South America,2022-09-24,3086.7278
South America,2022-09-25,3087.1365
South America,2022-09-26,3087.313
South America,2022-09-27,3087.4663
South America,2022-09-28,3087.5918
South America,2022-09-29,3087.7383
South America,2022-09-30,3087.9915
South America,2022-10-01,3088.2168
South America,2022-10-02,3088.614
South America,2022-10-03,3089.1853
South America,2022-10-04,3089.4246
South America,2022-10-05,3089.5872
South America,2022-10-06,3089.8613
South America,2022-10-07,3090.226
South America,2022-10-08,3090.6907
South America,2022-10-09,3091.16
South America,2022-10-10,3091.2993
South America,2022-10-11,3091.4177
South America,2022-10-12,3091.5686
South America,2022-10-13,3091.852
South America,2022-10-14,3092.0356
South America,2022-10-15,3092.326
South America,2022-10-16,3092.5837
South America,2022-10-17,3092.6743
South America,2022-10-18,3092.7534
South America,2022-10-19,3092.974
South America,2022-10-20,3093.1785
South America,2022-10-21,3093.6267
South America,2022-10-22,3093.692
South America,2022-10-23,3093.8823
South America,2022-10-24,3094.0078
South America,2022-10-25,3094.0264
South America,2022-10-26,3094.3052
South America,2022-10-27,3094.4329
South America,2022-10-28,3094.9602
South America,2022-10-29,3095.2273
South America,2022-10-30,3095.6663
South America,2022-10-31,3095.8242
South America,2022-11-01,3095.9033
South America,2022-11-02,3096.0706
South America,2022-11-03,3096.2214
South America,2022-11-04,3096.3818
South America,2022-11-05,3096.5537
South America,2022-11-06,3096.951
South America,2022-11-07,3097.0508
South America,2022-11-08,3097.1855
South America,2022-11-09,3097.3713
South America,2022-11-10,3097.6038
South America,2022-11-11,3097.973
South America,2022-11-12,3098.2122
South America,2022-11-13,3098.4841
South America,2022-11-14,3098.5793
South America,2022-11-15,3098.656
South America,2022-11-16,3098.7908
South America,2022-11-17,3098.8347
South America,2022-11-18,3099.16
South America,2022-11-19,3099.411
South America,2022-11-20,3099.7012
South America,2022-11-21,3099.8127
South America,2022-11-22,3099.945
South America,2022-11-23,3100.2563
South America,2022-11-24,3100.577
South America,2022-11-25,3101.0208
South America,2022-11-26,3101.3645
South America,2022-11-27,3101.7524
South America,2022-11-28,3101.843
South America,2022-11-29,3102.038
South America,2022-11-30,3102.2332
South America,2022-12-01,3102.563
South America,2022-12-02,3103.1113
South America,2022-12-03,3103.5596
South America,2022-12-04,3103.9988
South America,2022-12-05,3104.2217
South America,2022-12-06,3104.3564
South America,2022-12-07,3104.6792
South America,2022-12-08,3105.1716
South America,2022-12-09,3105.8547
South America,2022-12-10,3106.2334
South America,2022-12-11,3106.3914
South America,2022-12-12,3106.6003
South America,2022-12-13,3106.735
South America,2022-12-14,3107.4019
South America,2022-12-15,3107.469
South America,2022-12-16,3108.6748
South America,2022-12-17,3109.3345
South America,2022-12-18,3110.1033
South America,2022-12-19,3110.375
South America,2022-12-20,3110.5842
South America,2022-12-21,3111.035
South America,2022-12-22,3111.6526
South America,2022-12-23,3112.2405
South America,2022-12-24,3113.0417
South America,2022-12-25,3113.4739
South America,2022-12-26,3113.5435
South America,2022-12-27,3113.6946
South America,2022-12-28,3114.3425
South America,2022-12-29,3114.9512
South America,2022-12-30,3116.0454
South America,2022-12-31,3116.842
South America,2023-01-01,3117.374
South America,2023-01-02,3117.5344
South America,2023-01-03,3117.5413
South America,2023-01-04,3117.8804
South America,2023-01-05,3118.5635
South America,2023-01-06,3119.1511
South America,2023-01-07,3119.9944
South America,2023-01-08,3120.8376
South America,2023-01-09,3120.9722
South America,2023-01-10,3121.107
South America,2023-01-11,3121.4275
South America,2023-01-12,3121.6018
South America,2023-01-13,3122.0571
South America,2023-01-14,3122.5938
South America,2023-01-15,3122.984
South America,2023-01-16,3123.3115
South America,2023-01-17,3123.4463
South America,2023-01-18,3123.6667
South America,2023-01-19,3123.9688
South America,2023-01-20,3124.6401
South America,2023-01-21,3125.8945
South America,2023-01-22,3126.366
South America,2023-01-23,3126.6262
South America,2023-01-24,3126.726
South America,2023-01-25,3126.956
South America,2023-01-26,3127.3325
South America,2023-01-27,3127.9712
South America,2023-01-28,3128.287
South America,2023-01-29,3128.6775
South America,2023-01-30,3128.8237
South America,2023-01-31,3129.0027
South America,2023-02-01,3129.451
South America,2023-02-02,3130.1826
South America,2023-02-03,3130.7263
South America,2023-02-04,3130.9075
South America,2023-02-05,3131.3953
South America,2023-02-06,3131.6694
South America,2023-02-07,3131.7832
South America,2023-02-08,3131.9968
South America,2023-02-09,3132.2524
South America,2023-02-10,3132.4543
South America,2023-02-11,3132.6287
South America,2023-02-12,3132.94
South America,2023-02-13,3133.0237
South America,2023-02-14,3133.0793
South America,2023-02-15,3133.3303
South America,2023-02-16,3133.4116
South America,2023-02-17,3133.7925
South America,2023-02-18,3134.1316
South America,2023-02-19,3134.2896
South America,2023-02-20,3134.3848
South America,2023-02-21,3134.4592
South America,2023-02-22,3134.4893
South America,2023-02-23,3134.5544
South America,2023-02-24,3135.4
South America,2023-02-25,3136.5613
South America,2023-02-26,3136.8447
South America,2023-02-27,3136.9353
South America,2023-02-28,3137.0098
South America,2023-03-01,3137.1538
South America,2023-03-02,3137.3767
South America,2023-03-03,3137.7322
South America,2023-03-04,3137.9575
South America,2023-03-05,3138.1016
South America,2023-03-06,3138.2175
South America,2023-03-07,3138.257
South America,2023-03-08,3138.3105
South America,2023-03-09,3138.3198
South America,2023-03-10,3138.4475
South America,2023-03-11,3138.5034
South America,2023-03-12,3138.58
South America,2023-03-13,3139.3582
South America,2023-03-14,3139.3884
South America,2023-03-15,3139.4604
South America,2023-03-16,3139.4905
South America,2023-03-17,3139.6067
South America,2023-03-18,3139.6672
South America,2023-03-19,3139.725
South America,2023-03-20,3140.4382
South America,2023-03-21,3140.508
South America,2023-03-22,3140.5615
South America,2023-03-23,3140.6218
South America,2023-03-24,3140.6846
South America,2023-03-25,3140.7612
South America,2023-03-26,3140.8333
South America,2023-03-27,3140.875
South America,2023-03-28,3132.731
South America,2023-03-29,3132.782
South America,2023-03-30,3133.5903
South America,2023-03-31,3133.7297
South America,2023-04-01,3133.7668
South America,2023-04-02,3133.818
South America,2023-04-03,3133.818
South America,2023-04-04,3133.818
South America,2023-04-05,3133.818
South America,2023-04-06,3133.818
South America,2023-04-07,3133.818
South America,2023-04-08,3133.818
South America,2023-04-09,3134.9863
South America,2023-04-10,3134.9863
South America,2023-04-11,3134.9863
South America,2023-04-12,3134.9863
South America,2023-04-13,3134.9863
South America,2023-04-14,3134.9863
South America,2023-04-15,3134.9863
South America,2023-04-16,3136.1409
South America,2023-04-17,3136.1409
South America,2023-04-18,3136.1409
South America,2023-04-19,3136.1409
South America,2023-04-20,3136.1409
South America,2023-04-21,3136.1409
South America,2023-04-22,3136.1409
South America,2023-04-23,3137.479
South America,2023-04-24,3137.479
South America,2023-04-25,3137.479
South America,2023-04-26,3137.479
South America,2023-04-27,3137.479
South America,2023-04-28,3137.479
South America,2023-04-29,3137.479
South America,2023-04-30,3138.4011
South America,2023-05-01,3138.4011
South America,2023-05-02,3138.4011
South America,2023-05-03,3138.4011
South America,2023-05-04,3138.4011
South America,2023-05-05,3138.4011
South America,2023-05-06,3138.4011
South America,2023-05-07,3139.5046
South America,2023-05-08,3139.5046
South America,2023-05-09,3139.5046
South America,2023-05-10,3139.5046
South America,2023-05-11,3139.5046
South America,2023-05-12,3139.5046
South America,2023-05-13,3139.5046
South America,2023-05-14,3140.9773
South America,2023-05-15,3140.9773
South America,2023-05-16,3141.0308
South America,2023-05-17,3141.0308
South America,2023-05-18,3141.0308
South America,2023-05-19,3141.0308
South America,2023-05-20,3141.0308
South America,2023-05-21,3141.0308
South America,2023-05-22,3141.0308
South America,2023-05-23,3141.0725
South America,2023-05-24,3141.0725
South America,2023-05-25,3141.0725
South America,2023-05-26,3141.0725
South America,2023-05-27,3141.0725
South America,2023-05-28,3141.0725
South America,2023-05-29,3141.0725
South America,2023-05-30,3141.112
South America,2023-05-31,3141.112
South America,2023-06-01,3141.112
South America,2023-06-02,3141.112
South America,2023-06-03,3141.112
South America,2023-06-04,3141.112
South America,2023-06-05,3141.112
South America,2023-06-06,3141.1467
South America,2023-06-07,3141.1467
South America,2023-06-08,3141.1467
South America,2023-06-09,3141.1467
South America,2023-06-10,3141.1467
South America,2023-06-11,3141.1467
South America,2023-06-12,3141.1467
South America,2023-06-13,3141.1748
South America,2023-06-14,3141.1748
South America,2023-06-15,3141.1748
South America,2023-06-16,3141.1748
South America,2023-06-17,3141.1748
South America,2023-06-18,3141.1748
South America,2023-06-19,3141.1748
South America,2023-06-20,3141.198
South America,2023-06-21,3141.198
South America,2023-06-22,3141.198
South America,2023-06-23,3141.198
South America,2023-06-24,3141.198
South America,2023-06-25,3141.198
South America,2023-06-26,3141.198
South America,2023-06-27,3141.2073
South America,2023-06-28,3141.2073
South America,2023-06-29,3141.2073
South America,2023-06-30,3141.2073
South America,2023-07-01,3141.2073
South America,2023-07-02,3141.2073
South America,2023-07-03,3141.2073
South America,2023-07-04,3141.2188
South America,2023-07-05,3141.2188
South America,2023-07-06,3141.2188
South America,2023-07-07,3141.2188
South America,2023-07-08,3141.2188
South America,2023-07-09,3141.2188
South America,2023-07-10,3141.2188
South America,2023-07-11,3141.2375
South America,2023-07-12,3141.2375
South America,2023-07-13,3141.2375
South America,2023-07-14,3141.2375
South America,2023-07-15,3141.2375
South America,2023-07-16,3141.2375
South America,2023-07-17,3141.2375
South America,2023-07-18,3141.263
South America,2023-07-19,3141.263
South America,2023-07-20,3141.263
South America,2023-07-21,3141.263
South America,2023-07-22,3141.263
South America,2023-07-23,3141.263
South America,2023-07-24,3141.263
South America,2023-07-25,3141.2676
South America,2023-07-26,3141.2676
